,Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,Rank_2018,State,2018,2017,2016,2015,city,lat,lng,population,density,ranking,Fuel_price,Holiday,Month,Year,Quarter,LOAD_FACTOR
2308,2011-12-25,LAS,14,8,1,-10,-12,-13,38,26,14,1031,1028,1024,16,16,16,21,11,23.0,0.00,0,,203,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2885,0,12,2011,4,81.11
2309,2011-12-25,PHX,19,12,4,-1,-4,-9,64,40,16,1029,1026,1023,16,16,16,14,5,21.0,0.00,0,,119,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2885,0,12,2011,4,81.11
2310,2011-12-25,IAH,9,7,5,8,6,4,94,90,81,1028,1026,1025,16,8,1,26,14,34.0,4.83,8,Rain,345,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2885,0,12,2011,4,81.11
2311,2011-12-25,MIA,28,24,21,21,19,18,84,73,62,1024,1023,1021,16,16,16,32,13,37.0,T,5,,101,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2885,0,12,2011,4,81.11
2312,2011-12-25,MCO,27,22,17,20,18,17,100,77,54,1032,1024,1022,16,16,16,16,5,23.0,0.25,6,Rain,74,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2885,0,12,2011,4,81.11
2313,2011-12-25,EWR,9,3,-4,1,-4,-9,70,60,49,1030,1023,1013,16,16,16,32,12,42.0,0.00,7,,210,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2885,0,12,2011,4,81.11
2314,2011-12-25,SEA,10,7,3,5,3,1,96,81,65,1029,1022,1015,16,16,14,61,21,85.0,0.76,6,Rain,187,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2885,0,12,2011,4,81.11
2315,2011-12-25,MSP,6,2,-1,-4,-5,-7,72,59,45,1026,1022,1016,16,16,16,37,17,48.0,0.00,1,,269,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2885,0,12,2011,4,81.11
2316,2011-12-25,DTW,8,4,0,-2,-3,-3,78,64,49,1023,1018,1013,16,16,14,42,23,56.0,0.00,6,,243,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2885,0,12,2011,4,81.11
2317,2011-12-25,PHL,9,4,-2,1,-2,-7,82,70,58,1030,1023,1014,16,16,16,29,9,37.0,0.00,4,,214,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2885,0,12,2011,4,81.11
2318,2011-12-25,BOS,6,-1,-7,2,-6,-14,79,63,47,1032,1023,1011,16,16,11,26,12,34.0,0.76,6,Rain-Snow,230,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2885,0,12,2011,4,81.11
2319,2011-12-25,LGA,8,3,-2,1,-4,-11,65,55,45,1030,1022,1012,16,16,16,27,13,37.0,0.00,6,,202,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2885,0,12,2011,4,81.11
2320,2011-12-26,ATL,12,7,3,4,1,-2,96,69,41,1027,1024,1019,16,15,10,26,13,37.0,1.78,6,Rain,84,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2885,1,12,2011,4,81.11
2321,2011-12-26,ORD,7,1,-5,1,-3,-6,89,71,53,1027,1020,1010,16,15,10,37,18,47.0,1.52,3,Rain,208,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2885,1,12,2011,4,81.11
2322,2011-12-26,LAX,20,14,7,10,2,-7,89,53,16,1024,1023,1022,16,16,13,14,6,21.0,0.00,1,,202,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2885,1,12,2011,4,81.11
2323,2011-12-26,DFW,9,7,4,5,3,0,96,78,60,1025,1021,1017,16,15,4,32,16,37.0,T,7,Rain,302,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2885,1,12,2011,4,81.11
2324,2011-12-26,DEN,6,-1,-8,-6,-10,-13,62,53,44,1025,1019,1014,16,16,16,32,17,35.0,0.00,3,,171,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2885,1,12,2011,4,81.11
2325,2011-12-26,JFK,9,5,1,0,-4,-6,70,54,37,1026,1021,1013,16,16,16,50,24,64.0,T,3,Rain,311,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2885,1,12,2011,4,81.11
2326,2011-12-26,SFO,11,8,4,7,5,1,89,80,71,1029,1027,1026,16,12,5,24,7,29.0,0.00,5,,290,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2885,1,12,2011,4,81.11
2327,2011-12-26,CLT,13,7,1,5,-2,-4,100,65,30,1028,1025,1023,16,12,0,24,11,34.0,0.00,5,Fog,52,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2885,1,12,2011,4,81.11
2328,2011-12-26,LAS,13,7,1,-8,-11,-12,44,30,16,1026,1024,1023,16,16,16,21,8,23.0,0.00,0,,199,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2885,1,12,2011,4,81.11
2329,2011-12-26,PHX,18,11,4,-1,-3,-6,65,43,20,1027,1024,1022,16,16,16,14,5,16.0,0.00,0,,100,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2885,1,12,2011,4,81.11
2330,2011-12-26,IAH,11,8,5,7,6,3,93,85,68,1024,1022,1019,16,15,10,16,10,,0.00,6,Rain,277,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2885,1,12,2011,4,81.11
2331,2011-12-26,MIA,28,24,20,20,19,17,90,72,54,1022,1021,1020,16,16,16,19,8,26.0,0.00,3,,107,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2885,1,12,2011,4,81.11
2332,2011-12-26,MCO,22,19,17,19,17,15,100,84,68,1024,1022,1020,16,11,0,23,12,32.0,T,7,Fog-Rain,36,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2885,1,12,2011,4,81.11
2333,2011-12-26,EWR,8,5,1,0,-3,-6,76,57,37,1026,1021,1012,16,16,13,47,17,60.0,0.00,3,,296,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2885,1,12,2011,4,81.11
2334,2011-12-26,SEA,6,4,3,3,2,1,86,78,70,1029,1025,1022,16,16,16,23,11,29.0,1.27,7,Rain,175,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2885,1,12,2011,4,81.11
2335,2011-12-26,MSP,11,4,-4,-1,-6,-8,81,57,32,1021,1010,1005,16,16,16,45,20,64.0,0.00,2,,206,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2885,1,12,2011,4,81.11
2336,2011-12-26,DTW,7,3,-1,-2,-3,-5,78,64,49,1027,1022,1014,16,16,16,39,15,47.0,0.00,5,,206,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2885,1,12,2011,4,81.11
2337,2011-12-26,PHL,9,5,1,-1,-3,-5,76,56,36,1026,1023,1014,16,16,16,37,17,47.0,0.00,3,,292,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2885,1,12,2011,4,81.11
2338,2011-12-26,BOS,6,3,-1,1,-4,-8,85,63,41,1025,1017,1010,16,16,16,42,17,58.0,0.00,3,,300,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2885,1,12,2011,4,81.11
2339,2011-12-26,LGA,7,6,3,-1,-3,-5,62,52,41,1026,1021,1013,16,16,16,45,23,53.0,T,2,,303,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2885,1,12,2011,4,81.11
2340,2011-12-27,ATL,11,8,4,8,4,1,96,81,65,1018,1012,1009,16,11,1,40,21,58.0,30.99,7,Rain,214,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2894,0,12,2011,4,81.11
2341,2011-12-27,ORD,5,1,-3,2,-2,-8,92,76,59,1015,1007,1001,16,14,8,47,20,56.0,1.52,7,Rain,292,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2894,0,12,2011,4,81.11
2342,2011-12-27,LAX,19,13,7,10,6,-1,100,64,28,1024,1023,1021,16,13,0,19,6,24.0,0.00,2,Fog,278,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2894,0,12,2011,4,81.11
2343,2011-12-27,DFW,16,9,2,0,-1,-2,82,57,31,1024,1022,1019,16,16,16,27,13,34.0,0.00,0,,303,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2894,0,12,2011,4,81.11
2344,2011-12-27,DEN,8,-1,-9,-7,-11,-14,67,50,32,1022,1019,1015,16,16,16,32,15,39.0,0.00,3,,231,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2894,0,12,2011,4,81.11
2345,2011-12-27,JFK,14,7,0,12,6,-2,93,77,61,1024,1008,994,16,12,4,66,28,85.0,17.78,7,Rain,190,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2894,0,12,2011,4,81.11
2346,2011-12-27,SFO,14,11,7,8,5,3,86,71,55,1028,1027,1026,16,14,6,23,7,26.0,0.00,4,,25,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2894,0,12,2011,4,81.11
2347,2011-12-27,CLT,14,9,5,12,5,-2,100,77,53,1022,1010,1003,16,12,3,47,20,66.0,24.13,7,Rain,194,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2894,0,12,2011,4,81.11
2348,2011-12-27,LAS,14,7,1,-7,-10,-12,47,32,16,1026,1024,1023,16,16,16,19,9,21.0,0.00,0,,196,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2894,0,12,2011,4,81.11
2349,2011-12-27,PHX,19,12,4,0,-2,-4,70,46,21,1024,1023,1021,16,16,16,11,4,13.0,0.00,0,,105,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2894,0,12,2011,4,81.11
2350,2011-12-27,IAH,17,10,3,3,3,1,93,69,37,1025,1023,1020,16,16,13,13,5,,0.00,0,,299,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2894,0,12,2011,4,81.11
2351,2011-12-27,MIA,28,24,21,21,19,17,87,73,58,1020,1017,1015,16,16,16,34,14,40.0,T,5,Rain,195,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2894,0,12,2011,4,81.11
2352,2011-12-27,MCO,24,19,14,19,17,10,100,82,64,1019,1016,1013,16,16,16,37,17,47.0,4.32,6,Rain,214,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2894,0,12,2011,4,81.11
2353,2011-12-27,EWR,14,7,0,13,5,-4,93,76,58,1024,1007,993,16,12,2,47,17,61.0,30.73,7,Rain,183,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2894,0,12,2011,4,81.11
2354,2011-12-27,SEA,11,8,4,10,7,3,100,93,86,1022,1015,1007,16,10,2,37,12,53.0,22.86,8,Rain,175,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2894,0,12,2011,4,81.11
2355,2011-12-27,MSP,4,0,-4,-2,-8,-13,70,58,45,1018,1013,1006,16,16,16,39,19,52.0,0.00,6,,337,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2894,0,12,2011,4,81.11
2356,2011-12-27,DTW,2,1,-1,1,-1,-4,96,86,75,1013,1002,996,16,6,1,47,14,63.0,7.11,8,Rain-Snow,243,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2894,0,12,2011,4,81.11
2357,2011-12-27,PHL,14,8,1,12,7,-3,93,77,60,1024,1004,994,16,11,2,64,17,82.0,14.48,7,Rain,167,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2894,0,12,2011,4,81.11
2358,2011-12-27,BOS,13,6,-2,11,2,-7,93,76,58,1022,1012,993,16,15,6,61,23,79.0,4.57,6,Rain,191,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2894,0,12,2011,4,81.11
2359,2011-12-27,LGA,14,9,3,12,6,-4,93,73,53,1023,1004,992,16,11,2,60,22,77.0,29.72,7,Rain,181,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2894,0,12,2011,4,81.11
2360,2011-12-28,ATL,12,7,2,2,-2,-4,85,60,35,1021,1019,1016,16,16,16,34,12,47.0,0.00,2,,300,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2891,0,12,2011,4,81.11
2361,2011-12-28,ORD,-1,-3,-7,-3,-9,-12,85,68,50,1019,1016,1010,16,16,16,24,10,29.0,0.00,5,,226,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2891,0,12,2011,4,81.11
2362,2011-12-28,LAX,23,16,8,9,3,-6,76,46,15,1024,1022,1020,16,16,16,21,6,24.0,0.00,1,,286,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2891,0,12,2011,4,81.11
2363,2011-12-28,DFW,16,8,0,2,1,-2,82,60,37,1021,1018,1015,16,16,16,35,10,42.0,0.00,0,,187,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2891,0,12,2011,4,81.11
2364,2011-12-28,DEN,11,4,-3,-3,-8,-13,50,40,30,1018,1015,1011,16,16,16,48,20,60.0,0.00,4,,250,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2891,0,12,2011,4,81.11
2365,2011-12-28,JFK,10,5,0,4,-4,-11,76,58,39,1011,1002,996,16,16,16,52,32,66.0,0.00,4,,282,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2891,0,12,2011,4,81.11
2366,2011-12-28,SFO,15,11,6,11,7,3,96,77,57,1029,1027,1026,16,15,11,27,6,34.0,0.00,4,,288,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2891,0,12,2011,4,81.11
2367,2011-12-28,CLT,12,6,-1,-1,-3,-6,70,50,30,1019,1015,1010,16,16,16,21,9,29.0,0.00,2,,265,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2891,0,12,2011,4,81.11
2368,2011-12-28,LAS,16,9,2,-7,-9,-12,44,29,14,1027,1024,1022,16,16,16,21,10,23.0,0.00,2,,197,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2891,0,12,2011,4,81.11
2369,2011-12-28,PHX,20,13,5,1,-1,-5,67,44,21,1025,1022,1020,16,16,16,14,5,19.0,0.00,0,,111,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,2891,0,12,2011,4,81.11
2370,2011-12-28,IAH,18,10,2,9,6,1,93,77,52,1023,1020,1016,16,16,8,19,5,,0.00,2,,142,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,2891,0,12,2011,4,81.11
2371,2011-12-28,MIA,23,19,14,18,9,2,79,55,30,1022,1020,1017,16,16,14,29,12,39.0,0.00,2,,332,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,2891,0,12,2011,4,81.11
2372,2011-12-28,MCO,17,13,8,10,4,-2,82,56,29,1023,1020,1018,16,16,16,35,12,47.0,0.00,3,,317,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,2891,0,12,2011,4,81.11
2373,2011-12-28,EWR,9,4,-1,4,-3,-11,83,61,38,1011,1002,995,16,16,16,52,27,64.0,0.00,4,,265,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,2891,0,12,2011,4,81.11
2374,2011-12-28,SEA,12,11,9,11,9,6,96,85,74,1013,1008,1002,16,13,5,47,26,63.0,16.00,8,Rain,191,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,2891,0,12,2011,4,81.11
2375,2011-12-28,MSP,4,-1,-5,-2,-8,-13,69,59,48,1017,1010,1000,16,16,16,23,11,27.0,0.25,6,Rain,144,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,2891,0,12,2011,4,81.11
2376,2011-12-28,DTW,-1,-3,-5,-6,-10,-13,78,60,42,1017,1014,1006,16,16,16,47,16,61.0,0.00,6,,288,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,2891,0,12,2011,4,81.11
2377,2011-12-28,PHL,8,4,-1,5,-5,-11,89,61,33,1015,1006,998,16,16,16,56,30,69.0,0.00,4,,277,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,2891,0,12,2011,4,81.11
2378,2011-12-28,BOS,14,6,-2,12,0,-11,93,69,45,1003,994,990,16,16,10,53,32,69.0,0.51,3,Rain,252,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,2891,0,12,2011,4,81.11
2379,2011-12-28,LGA,10,5,0,3,-4,-10,71,57,43,1011,1002,995,16,16,16,52,31,69.0,0.00,4,,279,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,2891,0,12,2011,4,81.11
2380,2011-12-29,ATL,14,7,-1,1,-1,-3,82,59,36,1020,1018,1016,16,16,16,23,7,29.0,0.00,2,,241,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,293,0,12,2011,4,81.11
2381,2011-12-29,ORD,9,4,-1,1,-1,-2,89,74,58,1009,1004,999,16,16,14,37,15,50.0,0.25,4,Rain,232,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,293,0,12,2011,4,81.11
2382,2011-12-29,LAX,21,15,9,13,9,1,100,65,29,1019,1016,1015,16,11,1,19,5,21.0,0.00,3,Fog,265,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,293,0,12,2011,4,81.11
2383,2011-12-29,DFW,19,11,1,4,2,-1,89,59,29,1017,1013,1009,16,16,16,24,11,29.0,0.00,0,,195,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,293,0,12,2011,4,81.11
2384,2011-12-29,DEN,13,7,1,-1,-5,-11,59,42,24,1014,1008,1002,16,16,16,60,24,76.0,0.00,4,,285,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,293,0,12,2011,4,81.11
2385,2011-12-29,JFK,3,0,-4,-3,-12,-16,59,45,30,1018,1016,1011,16,16,16,39,20,50.0,0.00,4,,272,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,293,0,12,2011,4,81.11
2386,2011-12-29,SFO,13,11,8,11,9,7,100,92,83,1026,1023,1021,16,6,0,26,7,29.0,0.00,6,Fog,310,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,293,0,12,2011,4,81.11
2387,2011-12-29,CLT,12,4,-4,1,-2,-4,92,64,35,1019,1017,1015,16,16,16,23,7,26.0,0.00,2,,193,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,293,0,12,2011,4,81.11
2388,2011-12-29,LAS,17,11,5,-5,-7,-9,41,29,16,1021,1019,1016,16,16,16,21,10,23.0,0.00,4,,198,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,293,0,12,2011,4,81.11
2389,2011-12-29,PHX,21,13,6,2,0,-3,70,45,20,1020,1017,1014,16,15,4,14,5,24.0,0.00,1,,81,13 ,AZ,21623842,21185458,20896265,21351445,Phoenix,33.5722,-112.0891,4081849.0,1212.0,1,293,0,12,2011,4,81.11
2390,2011-12-29,IAH,17,12,7,9,7,6,100,89,59,1018,1016,1013,16,5,0,10,2,,0.00,3,Fog,248,14 ,TX,21157948,19603731,20062072,20595874,Houston,29.7869,-95.3905,5446468.0,1401.0,1,293,0,12,2011,4,81.11
2391,2011-12-29,MIA,24,19,14,13,11,6,77,63,49,1021,1020,1018,16,16,16,23,7,34.0,0.00,4,,293,15 ,FL,21025210,20709225,20875813,20986341,Miami,25.7839,-80.2102,6381966.0,4969.0,1,293,0,12,2011,4,81.11
2392,2011-12-29,MCO,19,12,6,8,6,3,96,68,39,1023,1021,1019,16,16,16,14,4,23.0,0.00,3,,342,10 ,FL,23184634,21565448,20283541,18759938,Orlando,28.4772,-81.3369,1776841.0,982.0,1,293,0,12,2011,4,81.11
2393,2011-12-29,EWR,2,-1,-4,-6,-12,-14,52,42,32,1018,1016,1011,16,16,16,32,16,42.0,0.00,5,,266,11 ,NJ,22798354,21571198,19923009,18684818,Newark,40.7245,-74.1725,285154.0,4560.0,2,293,0,12,2011,4,81.11
2394,2011-12-29,SEA,11,9,7,9,6,4,100,88,76,1019,1011,1002,16,15,8,45,18,63.0,7.37,7,Rain,176,8 ,WA,24894338,22639124,21887110,21231781,Seattle,47.6211,-122.3244,3643765.0,3336.0,1,293,0,12,2011,4,81.11
2395,2011-12-29,MSP,3,1,-2,-1,-3,-4,92,81,69,1005,1002,996,16,14,10,27,11,37.0,0.00,6,,323,17 ,MN,18363493,18409704,18123844,17634252,Minneapolis,44.9635,-93.2678,2926757.0,3019.0,1,293,0,12,2011,4,81.11
2396,2011-12-29,DTW,4,0,-4,2,-1,-8,89,79,68,1015,1007,1002,16,9,2,19,10,35.0,1.02,8,Rain-Snow,147,19 ,MI,17437716,17036092,16826287,16255520,Detroit,42.3834,-83.1024,3522206.0,1873.0,1,293,0,12,2011,4,81.11
2397,2011-12-29,PHL,4,1,-3,-3,-8,-12,69,54,38,1019,1017,1015,16,16,16,29,12,39.0,0.00,4,,258,20 ,PA,15285948,14271243,14564419,15101318,Philadelphia,40.0077,-75.1339,5637884.0,4547.0,1,293,0,12,2011,4,81.11
2398,2011-12-29,BOS,1,-2,-5,-11,-16,-21,50,36,21,1017,1012,1003,16,16,16,47,24,63.0,0.00,2,,265,16 ,MA,20010262,18759742,17749202,16290362,Boston,42.3188,-71.0846,4637537.0,5472.0,1,293,0,12,2011,4,81.11
2399,2011-12-29,LGA,3,-1,-4,-5,-11,-15,56,43,30,1018,1015,1011,16,16,16,47,20,58.0,0.00,4,,269,21 ,NY,15059648,14614802,14706123,14762593,New York,40.6943,-73.9249,19354922.0,11083.0,1,293,0,12,2011,4,81.11
2400,2011-12-30,ATL,18,11,4,9,6,0,89,71,52,1019,1017,1014,16,15,6,32,10,45.0,T,5,,210,1 ,GA,51866464,50251964,50501858,49340732,Atlanta,33.7627,-84.4225,5228750.0,1384.0,1,2917,0,12,2011,4,81.11
2401,2011-12-30,ORD,7,3,0,6,3,-2,93,85,76,1009,1002,996,16,7,1,35,14,47.0,10.41,8,Rain,58,3 ,IL,39874879,38593028,37589899,36305668,Chicago,41.8373,-87.6862,8675982.0,4612.0,1,2917,0,12,2011,4,81.11
2402,2011-12-30,LAX,14,11,8,11,10,8,100,92,83,1019,1017,1016,8,1,0,14,6,26.0,0.00,5,Fog,250,2 ,CA,42626783,41232432,39636042,36351226,Los Angeles,34.1139,-118.4068,12815475.0,3295.0,1,2917,0,12,2011,4,81.11
2403,2011-12-30,DFW,19,12,5,4,2,-1,86,56,26,1018,1015,1009,16,16,10,23,10,27.0,0.00,1,,345,4 ,TX,32800721,31816933,31283579,31589832,Dallas,32.7936,-96.7662,5733259.0,1524.0,1,2917,0,12,2011,4,81.11
2404,2011-12-30,DEN,14,7,-1,-2,-7,-12,59,43,27,1014,1009,1004,16,16,16,26,15,34.0,0.00,4,,200,5 ,CO,31363573,29809097,28267394,26280043,Denver,39.7621,-104.8759,2787266.0,1774.0,1,2917,0,12,2011,4,81.11
2405,2011-12-30,JFK,10,6,2,7,2,-2,89,70,50,1018,1016,1014,16,16,16,24,7,29.0,0.00,6,,177,6 ,NY,30541459,29533154,29239151,27782369,New York,40.6943,-73.9249,19354922.0,11083.0,1,2917,0,12,2011,4,81.11
2406,2011-12-30,SFO,12,11,9,11,10,8,96,91,86,1024,1022,1021,16,14,5,29,8,34.0,0.00,6,,285,7 ,CA,27794154,26900048,25707101,24190549,San Francisco,37.7562,-122.443,3603761.0,7286.0,1,2917,0,12,2011,4,81.11
2407,2011-12-30,CLT,15,8,1,8,5,-1,89,72,54,1019,1016,1013,16,16,16,34,13,42.0,T,5,,200,12 ,NC,22283574,22011251,21511880,21913166,Charlotte,35.2079,-80.8304,1467362.0,1081.0,1,2917,0,12,2011,4,81.11
2408,2011-12-30,LAS,18,12,6,-3,-4,-6,49,35,20,1019,1016,1014,16,16,16,23,8,24.0,0.00,5,,204,9 ,NV,23655285,23364393,22833267,21824231,Las Vegas,36.2333,-115.2654,2073045.0,1747.0,1,2917,0,12,2011,4,81.11
